Entry	INSDC_Nuc_ID_1	INSDC_Nuc_EMBL_Link_1	INSDC_Nuc_GenBank_Link_1	INSDC_Nuc_DDBJ_Link_1	INSDC_Prot_ID_1	INSDC_Prot_EMBL_Link_1	INSDC_Prot_GenBank_Link_1	INSDC_Prot_DDBJ_Link_1	INSDC_Molecule_1	INSDC_Nuc_ID_2	INSDC_Nuc_EMBL_Link_2	INSDC_Nuc_GenBank_Link_2	INSDC_Nuc_DDBJ_Link_2	INSDC_Prot_ID_2	INSDC_Prot_EMBL_Link_2	INSDC_Prot_GenBank_Link_2	INSDC_Prot_DDBJ_Link_2	INSDC_Molecule_2	INSDC_Nuc_ID_3	INSDC_Nuc_EMBL_Link_3	INSDC_Nuc_GenBank_Link_3	INSDC_Nuc_DDBJ_Link_3	INSDC_Prot_ID_3	INSDC_Prot_EMBL_Link_3	INSDC_Prot_GenBank_Link_3	INSDC_Prot_DDBJ_Link_3	INSDC_Molecule_3	INSDC_Nuc_ID_4	INSDC_Nuc_EMBL_Link_4	INSDC_Nuc_GenBank_Link_4	INSDC_Nuc_DDBJ_Link_4	INSDC_Prot_ID_4	INSDC_Prot_EMBL_Link_4	INSDC_Prot_GenBank_Link_4	INSDC_Prot_DDBJ_Link_4	INSDC_Molecule_4	INSDC_Nuc_ID_5	INSDC_Nuc_EMBL_Link_5	INSDC_Nuc_GenBank_Link_5	INSDC_Nuc_DDBJ_Link_5	INSDC_Prot_ID_5	INSDC_Prot_EMBL_Link_5	INSDC_Prot_GenBank_Link_5	INSDC_Prot_DDBJ_Link_5	INSDC_Molecule_5	INSDC_Nuc_ID_6	INSDC_Nuc_EMBL_Link_6	INSDC_Nuc_GenBank_Link_6	INSDC_Nuc_DDBJ_Link_6	INSDC_Prot_ID_6	INSDC_Prot_EMBL_Link_6	INSDC_Prot_GenBank_Link_6	INSDC_Prot_DDBJ_Link_6	INSDC_Molecule_6	INSDC_Nuc_ID_7	INSDC_Nuc_EMBL_Link_7	INSDC_Nuc_GenBank_Link_7	INSDC_Nuc_DDBJ_Link_7	INSDC_Prot_ID_7	INSDC_Prot_EMBL_Link_7	INSDC_Prot_GenBank_Link_7	INSDC_Prot_DDBJ_Link_7	INSDC_Molecule_7	INSDC_Nuc_ID_8	INSDC_Nuc_EMBL_Link_8	INSDC_Nuc_GenBank_Link_8	INSDC_Nuc_DDBJ_Link_8	INSDC_Prot_ID_8	INSDC_Prot_EMBL_Link_8	INSDC_Prot_GenBank_Link_8	INSDC_Prot_DDBJ_Link_8	INSDC_Molecule_8	INSDC_Nuc_ID_9	INSDC_Nuc_EMBL_Link_9	INSDC_Nuc_GenBank_Link_9	INSDC_Nuc_DDBJ_Link_9	INSDC_Prot_ID_9	INSDC_Prot_EMBL_Link_9	INSDC_Prot_GenBank_Link_9	INSDC_Prot_DDBJ_Link_9	INSDC_Molecule_9	INSDC_Nuc_ID_10	INSDC_Nuc_EMBL_Link_10	INSDC_Nuc_GenBank_Link_10	INSDC_Nuc_DDBJ_Link_10	INSDC_Prot_ID_10	INSDC_Prot_EMBL_Link_10	INSDC_Prot_GenBank_Link_10	INSDC_Prot_DDBJ_Link_10	INSDC_Molecule_10	INSDC_Nuc_ID_11	INSDC_Nuc_EMBL_Link_11	INSDC_Nuc_GenBank_Link_11	INSDC_Nuc_DDBJ_Link_11	INSDC_Prot_ID_11	INSDC_Prot_EMBL_Link_11	INSDC_Prot_GenBank_Link_11	INSDC_Prot_DDBJ_Link_11	INSDC_Molecule_11	INSDC_Nuc_ID_12	INSDC_Nuc_EMBL_Link_12	INSDC_Nuc_GenBank_Link_12	INSDC_Nuc_DDBJ_Link_12	INSDC_Prot_ID_12	INSDC_Prot_EMBL_Link_12	INSDC_Prot_GenBank_Link_12	INSDC_Prot_DDBJ_Link_12	INSDC_Molecule_12	INSDC_Nuc_ID_13	INSDC_Nuc_EMBL_Link_13	INSDC_Nuc_GenBank_Link_13	INSDC_Nuc_DDBJ_Link_13	INSDC_Prot_ID_13	INSDC_Prot_EMBL_Link_13	INSDC_Prot_GenBank_Link_13	INSDC_Prot_DDBJ_Link_13	INSDC_Molecule_13	INSDC_Nuc_ID_14	INSDC_Nuc_EMBL_Link_14	INSDC_Nuc_GenBank_Link_14	INSDC_Nuc_DDBJ_Link_14	INSDC_Prot_ID_14	INSDC_Prot_EMBL_Link_14	INSDC_Prot_GenBank_Link_14	INSDC_Prot_DDBJ_Link_14	INSDC_Molecule_14	INSDC_Nuc_ID_15	INSDC_Nuc_EMBL_Link_15	INSDC_Nuc_GenBank_Link_15	INSDC_Nuc_DDBJ_Link_15	INSDC_Prot_ID_15	INSDC_Prot_EMBL_Link_15	INSDC_Prot_GenBank_Link_15	INSDC_Prot_DDBJ_Link_15	INSDC_Molecule_15	INSDC_Nuc_ID_16	INSDC_Nuc_EMBL_Link_16	INSDC_Nuc_GenBank_Link_16	INSDC_Nuc_DDBJ_Link_16	INSDC_Prot_ID_16	INSDC_Prot_EMBL_Link_16	INSDC_Prot_GenBank_Link_16	INSDC_Prot_DDBJ_Link_16	INSDC_Molecule_16	INSDC_Nuc_ID_17	INSDC_Nuc_EMBL_Link_17	INSDC_Nuc_GenBank_Link_17	INSDC_Nuc_DDBJ_Link_17	INSDC_Prot_ID_17	INSDC_Prot_EMBL_Link_17	INSDC_Prot_GenBank_Link_17	INSDC_Prot_DDBJ_Link_17	INSDC_Molecule_17	INSDC_Nuc_ID_18	INSDC_Nuc_EMBL_Link_18	INSDC_Nuc_GenBank_Link_18	INSDC_Nuc_DDBJ_Link_18	INSDC_Prot_ID_18	INSDC_Prot_EMBL_Link_18	INSDC_Prot_GenBank_Link_18	INSDC_Prot_DDBJ_Link_18	INSDC_Molecule_18	INSDC_Nuc_ID_19	INSDC_Nuc_EMBL_Link_19	INSDC_Nuc_GenBank_Link_19	INSDC_Nuc_DDBJ_Link_19	INSDC_Prot_ID_19	INSDC_Prot_EMBL_Link_19	INSDC_Prot_GenBank_Link_19	INSDC_Prot_DDBJ_Link_19	INSDC_Molecule_19	INSDC_Nuc_ID_20	INSDC_Nuc_EMBL_Link_20	INSDC_Nuc_GenBank_Link_20	INSDC_Nuc_DDBJ_Link_20	INSDC_Prot_ID_20	INSDC_Prot_EMBL_Link_20	INSDC_Prot_GenBank_Link_20	INSDC_Prot_DDBJ_Link_20	INSDC_Molecule_20	INSDC_Nuc_ID_21	INSDC_Nuc_EMBL_Link_21	INSDC_Nuc_GenBank_Link_21	INSDC_Nuc_DDBJ_Link_21	INSDC_Prot_ID_21	INSDC_Prot_EMBL_Link_21	INSDC_Prot_GenBank_Link_21	INSDC_Prot_DDBJ_Link_21	INSDC_Molecule_21	INSDC_Nuc_ID_22	INSDC_Nuc_EMBL_Link_22	INSDC_Nuc_GenBank_Link_22	INSDC_Nuc_DDBJ_Link_22	INSDC_Prot_ID_22	INSDC_Prot_EMBL_Link_22	INSDC_Prot_GenBank_Link_22	INSDC_Prot_DDBJ_Link_22	INSDC_Molecule_22	INSDC_Nuc_ID_23	INSDC_Nuc_EMBL_Link_23	INSDC_Nuc_GenBank_Link_23	INSDC_Nuc_DDBJ_Link_23	INSDC_Prot_ID_23	INSDC_Prot_EMBL_Link_23	INSDC_Prot_GenBank_Link_23	INSDC_Prot_DDBJ_Link_23	INSDC_Molecule_23	INSDC_Nuc_ID_24	INSDC_Nuc_EMBL_Link_24	INSDC_Nuc_GenBank_Link_24	INSDC_Nuc_DDBJ_Link_24	INSDC_Prot_ID_24	INSDC_Prot_EMBL_Link_24	INSDC_Prot_GenBank_Link_24	INSDC_Prot_DDBJ_Link_24	INSDC_Molecule_24	RefSeq_Prot_ID_1	RefSeq_Prot_Link_1	RefSeq_Nuc_ID_1	RefSeq_Nuc_Link_1	RefSeq_Molecule_1	RefSeq_Prot_ID_2	RefSeq_Prot_Link_2	RefSeq_Nuc_ID_2	RefSeq_Nuc_Link_2	RefSeq_Molecule_2	RefSeq_Prot_ID_3	RefSeq_Prot_Link_3	RefSeq_Nuc_ID_3	RefSeq_Nuc_Link_3	RefSeq_Molecule_3	RefSeq_Prot_ID_4	RefSeq_Prot_Link_4	RefSeq_Nuc_ID_4	RefSeq_Nuc_Link_4	RefSeq_Molecule_4	RefSeq_Prot_ID_5	RefSeq_Prot_Link_5	RefSeq_Nuc_ID_5	RefSeq_Nuc_Link_5	RefSeq_Molecule_5	RefSeq_Prot_ID_6	RefSeq_Prot_Link_6	RefSeq_Nuc_ID_6	RefSeq_Nuc_Link_6	RefSeq_Molecule_6	RefSeq_Prot_ID_7	RefSeq_Prot_Link_7	RefSeq_Nuc_ID_7	RefSeq_Nuc_Link_7	RefSeq_Molecule_7	RefSeq_Prot_ID_8	RefSeq_Prot_Link_8	RefSeq_Nuc_ID_8	RefSeq_Nuc_Link_8	RefSeq_Molecule_8	RefSeq_Prot_ID_9	RefSeq_Prot_Link_9	RefSeq_Nuc_ID_9	RefSeq_Nuc_Link_9	RefSeq_Molecule_9	RefSeq_Prot_ID_10	RefSeq_Prot_Link_10	RefSeq_Nuc_ID_10	RefSeq_Nuc_Link_10	RefSeq_Molecule_10	RefSeq_Prot_ID_11	RefSeq_Prot_Link_11	RefSeq_Nuc_ID_11	RefSeq_Nuc_Link_11	RefSeq_Molecule_11
A0A7J6G7L9	JAATIP010000184	https://www.ebi.ac.uk/ena/browser/view/JAATIP010000184	https://www.ncbi.nlm.nih.gov/nucleotide/JAATIP010000184	https://getentry.ddbj.nig.ac.jp/getentry/na/JAATIP010000184	KAF4362397.1	https://www.ebi.ac.uk/ena/browser/view/KAF4362397.1	https://www.ncbi.nlm.nih.gov/protein/KAF4362397.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KAF4362397.1	Genomic_DNA	JAATIQ010000061	https://www.ebi.ac.uk/ena/browser/view/JAATIQ010000061	https://www.ncbi.nlm.nih.gov/nucleotide/JAATIQ010000061	https://getentry.ddbj.nig.ac.jp/getentry/na/JAATIQ010000061	KAF4390991.1	https://www.ebi.ac.uk/ena/browser/view/KAF4390991.1	https://www.ncbi.nlm.nih.gov/protein/KAF4390991.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KAF4390991.1	Genomic_DNA	JAATIQ010000139	https://www.ebi.ac.uk/ena/browser/view/JAATIQ010000139	https://www.ncbi.nlm.nih.gov/nucleotide/JAATIQ010000139	https://getentry.ddbj.nig.ac.jp/getentry/na/JAATIQ010000139	KAF4378100.1	https://www.ebi.ac.uk/ena/browser/view/KAF4378100.1	https://www.ncbi.nlm.nih.gov/protein/KAF4378100.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KAF4378100.1	Genomic_DNA	UZAU01000251	https://www.ebi.ac.uk/ena/browser/view/UZAU01000251	https://www.ncbi.nlm.nih.gov/nucleotide/UZAU01000251	https://getentry.ddbj.nig.ac.jp/getentry/na/UZAU01000251	-				Genomic_DNA	KY014568	https://www.ebi.ac.uk/ena/browser/view/KY014568	https://www.ncbi.nlm.nih.gov/nucleotide/KY014568	https://getentry.ddbj.nig.ac.jp/getentry/na/KY014568	ARE72264.1	https://www.ebi.ac.uk/ena/browser/view/ARE72264.1	https://www.ncbi.nlm.nih.gov/protein/ARE72264.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/ARE72264.1	mRNA																																																																																																																																																																																																																																		
A0A7J6H013	JAATIP010000034	https://www.ebi.ac.uk/ena/browser/view/JAATIP010000034	https://www.ncbi.nlm.nih.gov/nucleotide/JAATIP010000034	https://getentry.ddbj.nig.ac.jp/getentry/na/JAATIP010000034	KAF4388564.1	https://www.ebi.ac.uk/ena/browser/view/KAF4388564.1	https://www.ncbi.nlm.nih.gov/protein/KAF4388564.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KAF4388564.1	Genomic_DNA	UZAU01000046	https://www.ebi.ac.uk/ena/browser/view/UZAU01000046	https://www.ncbi.nlm.nih.gov/nucleotide/UZAU01000046	https://getentry.ddbj.nig.ac.jp/getentry/na/UZAU01000046	-				Genomic_DNA	KY014572	https://www.ebi.ac.uk/ena/browser/view/KY014572	https://www.ncbi.nlm.nih.gov/nucleotide/KY014572	https://getentry.ddbj.nig.ac.jp/getentry/na/KY014572	ARE72268.1	https://www.ebi.ac.uk/ena/browser/view/ARE72268.1	https://www.ncbi.nlm.nih.gov/protein/ARE72268.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/ARE72268.1	mRNA																																																																																																																																																																																																																																																				
A0A7J6HK32	KY014555	https://www.ebi.ac.uk/ena/browser/view/KY014555	https://www.ncbi.nlm.nih.gov/nucleotide/KY014555	https://getentry.ddbj.nig.ac.jp/getentry/na/KY014555	ARE72251.2	https://www.ebi.ac.uk/ena/browser/view/ARE72251.2	https://www.ncbi.nlm.nih.gov/protein/ARE72251.2	https://getentry.ddbj.nig.ac.jp/getentry/aa/ARE72251.2	mRNA	JAATIP010000006	https://www.ebi.ac.uk/ena/browser/view/JAATIP010000006	https://www.ncbi.nlm.nih.gov/nucleotide/JAATIP010000006	https://getentry.ddbj.nig.ac.jp/getentry/na/JAATIP010000006	KAF4395614.1	https://www.ebi.ac.uk/ena/browser/view/KAF4395614.1	https://www.ncbi.nlm.nih.gov/protein/KAF4395614.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KAF4395614.1	Genomic_DNA	JAATIP010000012	https://www.ebi.ac.uk/ena/browser/view/JAATIP010000012	https://www.ncbi.nlm.nih.gov/nucleotide/JAATIP010000012	https://getentry.ddbj.nig.ac.jp/getentry/na/JAATIP010000012	KAF4394108.1	https://www.ebi.ac.uk/ena/browser/view/KAF4394108.1	https://www.ncbi.nlm.nih.gov/protein/KAF4394108.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KAF4394108.1	Genomic_DNA	JAATIQ010000236	https://www.ebi.ac.uk/ena/browser/view/JAATIQ010000236	https://www.ncbi.nlm.nih.gov/nucleotide/JAATIQ010000236	https://getentry.ddbj.nig.ac.jp/getentry/na/JAATIQ010000236	KAF4368149.1	https://www.ebi.ac.uk/ena/browser/view/KAF4368149.1	https://www.ncbi.nlm.nih.gov/protein/KAF4368149.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KAF4368149.1	Genomic_DNA	JAATIQ010000390	https://www.ebi.ac.uk/ena/browser/view/JAATIQ010000390	https://www.ncbi.nlm.nih.gov/nucleotide/JAATIQ010000390	https://getentry.ddbj.nig.ac.jp/getentry/na/JAATIQ010000390	KAF4358088.1	https://www.ebi.ac.uk/ena/browser/view/KAF4358088.1	https://www.ncbi.nlm.nih.gov/protein/KAF4358088.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KAF4358088.1	Genomic_DNA																																																																																																																																																																																																																																		
A0A7J6HWR9	KY014571	https://www.ebi.ac.uk/ena/browser/view/KY014571	https://www.ncbi.nlm.nih.gov/nucleotide/KY014571	https://getentry.ddbj.nig.ac.jp/getentry/na/KY014571	ARE72267.1	https://www.ebi.ac.uk/ena/browser/view/ARE72267.1	https://www.ncbi.nlm.nih.gov/protein/ARE72267.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/ARE72267.1	mRNA	JAATIP010000132	https://www.ebi.ac.uk/ena/browser/view/JAATIP010000132	https://www.ncbi.nlm.nih.gov/nucleotide/JAATIP010000132	https://getentry.ddbj.nig.ac.jp/getentry/na/JAATIP010000132	KAF4368817.1	https://www.ebi.ac.uk/ena/browser/view/KAF4368817.1	https://www.ncbi.nlm.nih.gov/protein/KAF4368817.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KAF4368817.1	Genomic_DNA	JAATIQ010000021	https://www.ebi.ac.uk/ena/browser/view/JAATIQ010000021	https://www.ncbi.nlm.nih.gov/nucleotide/JAATIQ010000021	https://getentry.ddbj.nig.ac.jp/getentry/na/JAATIQ010000021	KAF4399445.1	https://www.ebi.ac.uk/ena/browser/view/KAF4399445.1	https://www.ncbi.nlm.nih.gov/protein/KAF4399445.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KAF4399445.1	Genomic_DNA	JAATIQ010000130	https://www.ebi.ac.uk/ena/browser/view/JAATIQ010000130	https://www.ncbi.nlm.nih.gov/nucleotide/JAATIQ010000130	https://getentry.ddbj.nig.ac.jp/getentry/na/JAATIQ010000130	KAF4379173.1	https://www.ebi.ac.uk/ena/browser/view/KAF4379173.1	https://www.ncbi.nlm.nih.gov/protein/KAF4379173.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KAF4379173.1	Genomic_DNA	UZAU01000235	https://www.ebi.ac.uk/ena/browser/view/UZAU01000235	https://www.ncbi.nlm.nih.gov/nucleotide/UZAU01000235	https://getentry.ddbj.nig.ac.jp/getentry/na/UZAU01000235	-				Genomic_DNA																																																																																																																																																																																																																																		
A0A803NI27	KY014553	https://www.ebi.ac.uk/ena/browser/view/KY014553	https://www.ncbi.nlm.nih.gov/nucleotide/KY014553	https://getentry.ddbj.nig.ac.jp/getentry/na/KY014553	ARE72249.1	https://www.ebi.ac.uk/ena/browser/view/ARE72249.1	https://www.ncbi.nlm.nih.gov/protein/ARE72249.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/ARE72249.1	mRNA	JAATIP010000098	https://www.ebi.ac.uk/ena/browser/view/JAATIP010000098	https://www.ncbi.nlm.nih.gov/nucleotide/JAATIP010000098	https://getentry.ddbj.nig.ac.jp/getentry/na/JAATIP010000098	KAF4373942.1	https://www.ebi.ac.uk/ena/browser/view/KAF4373942.1	https://www.ncbi.nlm.nih.gov/protein/KAF4373942.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KAF4373942.1	Genomic_DNA	JAATIQ010000290	https://www.ebi.ac.uk/ena/browser/view/JAATIQ010000290	https://www.ncbi.nlm.nih.gov/nucleotide/JAATIQ010000290	https://getentry.ddbj.nig.ac.jp/getentry/na/JAATIQ010000290	KAF4363904.1	https://www.ebi.ac.uk/ena/browser/view/KAF4363904.1	https://www.ncbi.nlm.nih.gov/protein/KAF4363904.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KAF4363904.1	Genomic_DNA	JAATIQ010000364	https://www.ebi.ac.uk/ena/browser/view/JAATIQ010000364	https://www.ncbi.nlm.nih.gov/nucleotide/JAATIQ010000364	https://getentry.ddbj.nig.ac.jp/getentry/na/JAATIQ010000364	KAF4359689.1	https://www.ebi.ac.uk/ena/browser/view/KAF4359689.1	https://www.ncbi.nlm.nih.gov/protein/KAF4359689.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KAF4359689.1	Genomic_DNA	UZAU01000007	https://www.ebi.ac.uk/ena/browser/view/UZAU01000007	https://www.ncbi.nlm.nih.gov/nucleotide/UZAU01000007	https://getentry.ddbj.nig.ac.jp/getentry/na/UZAU01000007	-				Genomic_DNA																																																																																																																																																																																																																																		
A0A803PDZ0	JAATIP010000295	https://www.ebi.ac.uk/ena/browser/view/JAATIP010000295	https://www.ncbi.nlm.nih.gov/nucleotide/JAATIP010000295	https://getentry.ddbj.nig.ac.jp/getentry/na/JAATIP010000295	KAF4353450.1	https://www.ebi.ac.uk/ena/browser/view/KAF4353450.1	https://www.ncbi.nlm.nih.gov/protein/KAF4353450.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KAF4353450.1	Genomic_DNA	JAATIQ010000009	https://www.ebi.ac.uk/ena/browser/view/JAATIQ010000009	https://www.ncbi.nlm.nih.gov/nucleotide/JAATIQ010000009	https://getentry.ddbj.nig.ac.jp/getentry/na/JAATIQ010000009	KAF4402161.1	https://www.ebi.ac.uk/ena/browser/view/KAF4402161.1	https://www.ncbi.nlm.nih.gov/protein/KAF4402161.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KAF4402161.1	Genomic_DNA	UZAU01000395	https://www.ebi.ac.uk/ena/browser/view/UZAU01000395	https://www.ncbi.nlm.nih.gov/nucleotide/UZAU01000395	https://getentry.ddbj.nig.ac.jp/getentry/na/UZAU01000395	-				Genomic_DNA	KY014577	https://www.ebi.ac.uk/ena/browser/view/KY014577	https://www.ncbi.nlm.nih.gov/nucleotide/KY014577	https://getentry.ddbj.nig.ac.jp/getentry/na/KY014577	ARE72273.1	https://www.ebi.ac.uk/ena/browser/view/ARE72273.1	https://www.ncbi.nlm.nih.gov/protein/ARE72273.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/ARE72273.1	mRNA																																																																																																																																																																																																																																											
A0A858E4Y6	MK946439	https://www.ebi.ac.uk/ena/browser/view/MK946439	https://www.ncbi.nlm.nih.gov/nucleotide/MK946439	https://getentry.ddbj.nig.ac.jp/getentry/na/MK946439	QIG55791.1	https://www.ebi.ac.uk/ena/browser/view/QIG55791.1	https://www.ncbi.nlm.nih.gov/protein/QIG55791.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/QIG55791.1	mRNA	GL883193	https://www.ebi.ac.uk/ena/browser/view/GL883193	https://www.ncbi.nlm.nih.gov/nucleotide/GL883193	https://getentry.ddbj.nig.ac.jp/getentry/na/GL883193	EGF97904.1	https://www.ebi.ac.uk/ena/browser/view/EGF97904.1	https://www.ncbi.nlm.nih.gov/protein/EGF97904.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/EGF97904.1	Genomic_DNA																																																																																																																																																																																																							XP_007418803.1	https://www.ncbi.nlm.nih.gov/protein/XP_007418803.1	XM_007418741.1	https://www.ncbi.nlm.nih.gov/nucleotide/XM_007418741.1																																																			
A0A858E4Y8	MK946438	https://www.ebi.ac.uk/ena/browser/view/MK946438	https://www.ncbi.nlm.nih.gov/nucleotide/MK946438	https://getentry.ddbj.nig.ac.jp/getentry/na/MK946438	QIG55790.1	https://www.ebi.ac.uk/ena/browser/view/QIG55790.1	https://www.ncbi.nlm.nih.gov/protein/QIG55790.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/QIG55790.1	mRNA	GL883090	https://www.ebi.ac.uk/ena/browser/view/GL883090	https://www.ncbi.nlm.nih.gov/nucleotide/GL883090	https://getentry.ddbj.nig.ac.jp/getentry/na/GL883090	EGG12841.1	https://www.ebi.ac.uk/ena/browser/view/EGG12841.1	https://www.ncbi.nlm.nih.gov/protein/EGG12841.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/EGG12841.1	Genomic_DNA																																																																																																																																																																																																							XP_007403779.1	https://www.ncbi.nlm.nih.gov/protein/XP_007403779.1	XM_007403717.1	https://www.ncbi.nlm.nih.gov/nucleotide/XM_007403717.1																																																			
A0A858E6N7	MK946440	https://www.ebi.ac.uk/ena/browser/view/MK946440	https://www.ncbi.nlm.nih.gov/nucleotide/MK946440	https://getentry.ddbj.nig.ac.jp/getentry/na/MK946440	QIG55792.1	https://www.ebi.ac.uk/ena/browser/view/QIG55792.1	https://www.ncbi.nlm.nih.gov/protein/QIG55792.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/QIG55792.1	mRNA																																																																																																																																																																																																																																																																						
A0A858E7G0	GL883097	https://www.ebi.ac.uk/ena/browser/view/GL883097	https://www.ncbi.nlm.nih.gov/nucleotide/GL883097	https://getentry.ddbj.nig.ac.jp/getentry/na/GL883097	EGG09623.1	https://www.ebi.ac.uk/ena/browser/view/EGG09623.1	https://www.ncbi.nlm.nih.gov/protein/EGG09623.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/EGG09623.1	Genomic_DNA	MK946437	https://www.ebi.ac.uk/ena/browser/view/MK946437	https://www.ncbi.nlm.nih.gov/nucleotide/MK946437	https://getentry.ddbj.nig.ac.jp/getentry/na/MK946437	QIG55789.1	https://www.ebi.ac.uk/ena/browser/view/QIG55789.1	https://www.ncbi.nlm.nih.gov/protein/QIG55789.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/QIG55789.1	mRNA																																																																																																																																																																																																							XP_007407350.1	https://www.ncbi.nlm.nih.gov/protein/XP_007407350.1	XM_007407288.1	https://www.ncbi.nlm.nih.gov/nucleotide/XM_007407288.1																																																			
A0A858E7J4	MK946441	https://www.ebi.ac.uk/ena/browser/view/MK946441	https://www.ncbi.nlm.nih.gov/nucleotide/MK946441	https://getentry.ddbj.nig.ac.jp/getentry/na/MK946441	QIG55793.1	https://www.ebi.ac.uk/ena/browser/view/QIG55793.1	https://www.ncbi.nlm.nih.gov/protein/QIG55793.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/QIG55793.1	mRNA																																																																																																																																																																																																																																																																						
A0A858E899	MK946443	https://www.ebi.ac.uk/ena/browser/view/MK946443	https://www.ncbi.nlm.nih.gov/nucleotide/MK946443	https://getentry.ddbj.nig.ac.jp/getentry/na/MK946443	QIG55795.1	https://www.ebi.ac.uk/ena/browser/view/QIG55795.1	https://www.ncbi.nlm.nih.gov/protein/QIG55795.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/QIG55795.1	mRNA																																																																																																																																																																																																																																																																						
A0A858EAD5	MK946442	https://www.ebi.ac.uk/ena/browser/view/MK946442	https://www.ncbi.nlm.nih.gov/nucleotide/MK946442	https://getentry.ddbj.nig.ac.jp/getentry/na/MK946442	QIG55794.1	https://www.ebi.ac.uk/ena/browser/view/QIG55794.1	https://www.ncbi.nlm.nih.gov/protein/QIG55794.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/QIG55794.1	mRNA																																																																																																																																																																																																																																																																						
A0A8D5M3V0	LC600199	https://www.ebi.ac.uk/ena/browser/view/LC600199	https://www.ncbi.nlm.nih.gov/nucleotide/LC600199	https://getentry.ddbj.nig.ac.jp/getentry/na/LC600199	BCP96881.1	https://www.ebi.ac.uk/ena/browser/view/BCP96881.1	https://www.ncbi.nlm.nih.gov/protein/BCP96881.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BCP96881.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A8D5M3Y5	LC600199	https://www.ebi.ac.uk/ena/browser/view/LC600199	https://www.ncbi.nlm.nih.gov/nucleotide/LC600199	https://getentry.ddbj.nig.ac.jp/getentry/na/LC600199	BCP96882.1	https://www.ebi.ac.uk/ena/browser/view/BCP96882.1	https://www.ncbi.nlm.nih.gov/protein/BCP96882.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BCP96882.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A8D5M692	LC600199	https://www.ebi.ac.uk/ena/browser/view/LC600199	https://www.ncbi.nlm.nih.gov/nucleotide/LC600199	https://getentry.ddbj.nig.ac.jp/getentry/na/LC600199	BCP96883.1	https://www.ebi.ac.uk/ena/browser/view/BCP96883.1	https://www.ncbi.nlm.nih.gov/protein/BCP96883.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BCP96883.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A8D5M6H6	LC600199	https://www.ebi.ac.uk/ena/browser/view/LC600199	https://www.ncbi.nlm.nih.gov/nucleotide/LC600199	https://getentry.ddbj.nig.ac.jp/getentry/na/LC600199	BCP96887.1	https://www.ebi.ac.uk/ena/browser/view/BCP96887.1	https://www.ncbi.nlm.nih.gov/protein/BCP96887.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BCP96887.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A8D5M7T9	LC600199	https://www.ebi.ac.uk/ena/browser/view/LC600199	https://www.ncbi.nlm.nih.gov/nucleotide/LC600199	https://getentry.ddbj.nig.ac.jp/getentry/na/LC600199	BCP96886.1	https://www.ebi.ac.uk/ena/browser/view/BCP96886.1	https://www.ncbi.nlm.nih.gov/protein/BCP96886.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BCP96886.1	Genomic_DNA																																																																																																																																																																																																																																																																						
